ID,reputation
8157188,1
8157189,1
8157190,179
8157191,1
8157192,83
8157193,1
8157194,1
8157195,1
8157196,183
8157197,11
8157198,31
8157199,1
8157200,1
8157201,23
8157202,21
8157205,1
8157206,21
8157207,1
8157208,1
8157209,15
8157210,11
8157211,1
8157212,1
8157213,1
8157214,33
8157215,1
8157216,1
8157217,1
8157218,63
8157219,1
8157220,11
8157221,1
8157222,113
8157223,1
8157224,36
8157225,13
8157226,1
8157227,1
8157228,1
8157229,1
8157230,1
8157231,1
8157232,1
8157233,1
8157234,1
8157235,1
8157236,1
8157237,1
8157238,1
8157239,1
8157240,13
8157241,81
8157243,1
8157244,1
8157245,1
8157246,1
8157247,1
8157248,11
8157249,1
8157250,1
8157251,1
8157252,23
8157253,1
8157254,9
8157255,1
8157256,1
8157257,1
8157258,1
8157259,1
8157260,1
8157261,1
8157262,1
8157264,1
8157265,1
8157266,1
8157267,1
8157268,11
8157269,1
8157270,1
8157271,15
8157272,1
8157273,1
8157274,1
8157275,1
8157276,1
8157277,1
8157278,1
8157280,1
8157281,1
8157282,1
8157283,1
8157284,41
8157285,1
4451534,1
4451535,1
4451536,1
4451537,1
4451538,351
4451539,1
4451540,1
4451541,1
4451542,1
4451543,1
4451544,1
4451545,1
4451547,21
4451548,41
4451549,51
4451550,1
4451552,1
4451553,1
4451554,1
4451555,13
4451556,1
4451557,1
4451558,3
4451559,26
4451560,1
4451561,141
4451562,1
4451564,1
4451565,26
4451566,39
4451567,1
4451568,1
4451569,11
4451570,1
4451571,402
4451573,1
4451574,1
4451575,1
4451576,23
4451577,5
4451578,1856
4451580,1
4451581,1
4451582,1
4451583,1
4451584,1
4451585,51
4451586,1
4451587,1
4451588,1
4451589,1
4451590,1
4451591,1
4451593,1
4451594,1
4451595,1
4451596,1
4451597,1
4451598,1
4451599,11
4451600,318
4451601,1
4451602,1
4451603,41
4451604,21
4451605,1
4451606,1
4451607,1
4451608,1
4451609,11
4451610,13
4451611,101
4451612,1
4451613,365
4451614,3
4451615,3
4451616,1
4451617,11
4451619,1
4451620,1
4451621,19
4451622,1
4451623,1
4451624,1
4451625,1
4451627,1
4451628,9
4451629,15
4451630,1
4451631,1
4451632,1
4451633,1
4451634,31
4451635,1
4451636,1
4451637,11
4451638,1
4451639,1
4451640,305
4451642,1
4451643,1
4451644,1
4451645,1
4451646,1
4451647,1
4451648,1
4451649,1
4451650,1
4451651,1
4451652,3
4451653,11
4451654,1
4451655,1009
4451656,33
4451657,29
4451658,51
4451659,1
4451661,1
4451663,1
4451664,1
4451665,1
4451666,1
4451667,1
4451668,1
4451669,1
4451670,1
4451671,11
4451672,1
4451673,1
4451674,1
4451675,131
4451676,1
4451677,36
4451678,1
4451679,1
4451680,1
4451683,96
4451684,352
4451685,1
4451686,1
4451687,33
4451688,43
4451689,1
4451690,1
4451691,1
4451692,1
4451694,1
4451695,1
4451696,1
4451697,1
4451698,11
4451699,709
4451700,1
4451701,35
4451702,1
4451703,301
4451704,1
4451705,1
4451706,25
4451707,1
4451708,1
4451709,1
4451710,1
4451711,13
4451712,1
4451713,11
4451714,1
4451715,1
4451716,26
4451717,1
4451718,1
4451719,9
4451720,11
4451721,1
4451722,1
4451723,1
4451724,1
4451725,1
4451726,351
4451727,299
4451728,1
4451729,1
4451730,1
4451731,1
4451732,6237
4451733,1121
4451734,1
4451735,235
4451736,245
4451737,1
4451738,53
4451739,11
4451740,1
4451741,35
4451742,86
4451743,1
4451744,1
4451745,1
4451746,1
4451747,3
4451748,1
4451749,11
4451750,1
4451751,1
4451752,33
4451753,1
4451754,1
4451755,1
4451756,1
4451757,31
4451758,1
4451759,1
4451760,1
4451761,1
4451762,3
4451763,127
4451764,1
4451765,11
4451766,23
4451767,1
4451768,1
4451769,124
4451770,1
4451771,1
4451772,1
4451773,1
4451774,1
4451775,11
4451776,1
4451777,1
4451778,1
4451779,1
4451781,1
4451782,3
4451783,1
4451784,121
4451785,1
4451786,1
4451787,1
4451788,1
4451789,1
4451790,13
4451791,1
4451792,1
4451793,15
4451794,17
4451795,11
4451796,1
4451797,1
4451798,1
4451799,1
4451800,1
4451801,11
4451802,1
4451803,1
4451804,13
4451805,1
4451806,1
4451807,1
4451808,1
4451809,59
4451810,37
4451811,1
4451812,25
4451813,13
4451815,13
4451816,216
4451817,51
4451818,1
4451819,1
4451820,1
4451821,1
4451822,11
4451823,331
4451824,1
4451825,1
4451826,1
4451827,1
4451828,1
4451829,1
4451830,11
4451831,1
4451832,1
4451833,101
4451834,1
4451835,29
4451836,1
4451837,139
4451838,1
4451839,53
4451840,1
4451841,29
4451842,9
4451843,1
4451844,1
4451845,63
4451846,1
4451847,83
4451848,21
4451850,36
4451851,1
4451852,1
4451853,533
4451854,1
4451855,84
4451856,241
4451857,1
4451858,1
4451859,1
4451860,11
4451861,1
4451862,1
4451863,49
4451865,1
4451866,1
4451867,1
4451869,1
4451870,55
4451871,368
4451872,1
4451873,1
4451874,1
4451875,1
4451876,1981
4451877,935
4451878,1
4451879,338
4451880,1
4451881,1
4451882,1
4451883,1
4451884,1
4451885,21
4451886,1
4451887,1
4451888,1
4451889,1
4451890,55
4451891,1
4451892,1
4451893,571
4451894,1
4451895,1
4451896,1
4451897,324
4451898,41
4451899,1
4451900,36
4451901,1
4451902,1
4451903,1
4451904,25
4451905,1
4451906,1
4451907,1
4451908,1
4451909,1
4451910,81
4451911,1
4451912,1
4451913,1
4451914,81
4451915,1
4451916,1
4451917,41
4451918,1
4451919,1
4451920,1
4451921,1
4451922,43
4451923,1
4451924,1
4451925,545
4451926,1
4451927,1
4451928,1
4451929,1
4451930,3
4451931,966
4451932,1
4451933,1
4451934,1
4451935,1
4451936,1
4451937,1
4451938,1
4451939,11
4451940,1
4451941,13
4451942,1
4451943,9
4451944,1316
4451945,1
4451946,1
4451947,1
4451948,1
4451949,313
4451950,1
4451952,1
4451953,1
4451954,1
4451955,1
4451956,1
4451957,1
4451958,1
4451959,1
4451960,1
4451961,1
4451962,1
4451964,1
4451965,1
4451966,1
4451967,1
4451968,191
4451969,1
4451970,1
4451971,13
4451972,1
4451973,41
4451975,1
4451976,1
4451977,1
4451978,23
4451979,1
4451980,13
4451981,1
4451982,1
4451983,1
4451984,1
4451985,1
4451987,1
4451988,1
4451989,1
4451990,1
4451991,1
4451993,1
4451994,1
4451995,1
4451996,1
4451997,27
4451998,1
4451999,1
4452000,1
4452001,13
4452002,1
4452003,1
4452004,1503
4452005,25
4452006,1
4452007,1
4452008,1
4452009,1
4452010,1
4452011,1
4452012,23
4452013,1
4452014,1
4452015,1
4452016,75
4452017,1
4452018,43
4452019,1
4452020,1
4452021,1
4452022,1
4452023,1
4452024,1
4452025,1
4452026,1
4452027,1
4452028,41
4452029,1
4452030,1
4452031,1
4452032,1
4452033,1
4452034,1
4452035,11
4452036,1
4452037,1
4452038,1
4452039,1
4452040,3
4452041,3
4452042,1
4452043,19
4452044,16
4452045,63
4452046,1
4452047,1
4452048,91
4452049,1
4452050,1
4452051,1
4452052,11
4452053,1
4452054,1
4452055,21
4452056,1
4452057,1
4452058,1
4452059,1
4452060,1
4452061,1
4452062,1
4452063,1
4452064,1
4452065,1
4452066,1
4452067,33
4452068,1
4452069,1
4452070,1
4452071,1
4452072,1
4452073,1
4452074,1
4452075,1
4452076,1
4452077,51
4452078,1
4452079,1
4452080,3
4452081,1
4452082,1
4452083,41
4452084,45
4452085,1
4452086,1
4452087,1
4452089,1
4452090,1
4452091,175
4452092,1
4452093,1
4452094,1
4452095,3
4452096,1
4452097,37
4452098,41
4452099,1
4452100,456
4452101,1
4452102,181
4452103,1
4452104,1
4452105,1
4452106,1
4452107,1
4452108,43
4452109,1
4452110,1
4452111,1
4452112,1
4452113,1
4452114,493
4452115,1
4452116,1
4452117,1
4452118,33
4452119,1
4452120,1
4452121,451
4452122,45
4452123,1
4452124,471
4452125,1
4452126,11
4452127,23
4452128,1
4452129,1
4452130,1
4452132,47
4452133,1
4452134,1
4452135,1
4452137,1
4452138,1
4452140,1
4452141,398
4452142,1
4452143,1
4452144,1
4452145,1
4452146,1
4452147,1
4452148,1
4452149,1
4452150,1
4452151,1
4452152,1
4452153,13
4452154,21
4452155,1
4452156,1
4452157,38
4452158,1
4452159,95
4452160,3
4452161,1
4452162,1
4452163,1
4452164,1
4452165,62
4452166,1
4452167,1
4452168,1
4452169,1
4452170,94
4452172,1
4452173,1
4452174,1
4452175,1
4452176,1
4452177,11
4452178,1
4452179,13
4452180,1
4452181,219
4452183,1
4452184,21
4452185,1
4452186,21
4452187,1
4452188,1
4452189,1
4452190,1
4452191,1
4452192,66
4452193,1
4452194,21
4452195,1
4452196,89
4452197,1
4452198,1
4452199,1
4452200,11
4452201,1
4452202,1
4452204,1
4452205,76
4452206,1
4452207,309
4452208,1
4452209,1
4452210,15
4452211,11
4452212,61
4452213,1
4452214,11
4452215,1
4452216,1
4452217,15
4452218,16
4452219,1
4452221,1
4452222,4139
4452223,1
4452224,1
4452225,11
4452226,29
4452227,1
4452228,1
4452229,1
4452230,1
4452231,303
4452233,96
4452234,125
4452235,1
4452236,1
4452237,115
4452238,1
4452239,1
4452240,1
4452241,1
4452242,1042
4452243,1
4452244,432
4452245,45
4452246,21
4452247,1
4452248,13
4452249,1
4452250,1
4452251,1
4452252,31
4452253,1
4452254,1
4452255,1
4452256,1
4452257,1
4452258,11
4452259,1
4452260,11
4452261,1
4452262,1
4452263,13
4452264,81
4452265,3204
4452266,1
4452268,1
4452269,1
4452270,1
4452271,117
4452272,1
4452273,31
4452274,1
4452275,1
4452276,11
4452277,1
4452278,1
4452279,1
4452280,1
4452281,1
4452282,1
4452283,1
4452284,1
4452285,1
4452286,17
4452287,1
4452288,13
4452289,1817
4452290,21
4452291,21
4452292,11
4452293,1
4452294,1
4452296,1
4452297,1
4452298,1
4452299,1
4452300,299
4452301,1
4452302,1
4452303,84
4452304,1
4452305,119
4452306,29
4452307,1
4452308,1
4452309,1
4452310,1
4452311,1
4452312,159
4452313,1
4452314,1
4452315,61
4452316,1
4452317,417
4452318,21
4452319,1
4452320,1
4452321,1
4452322,1
4452323,1
4452324,1
4452325,1
4452326,11
4452327,1
4452328,3
4452329,1
4452330,1
4452331,1
4452332,1
4452333,1
4452334,36
4452335,1
4452336,1
4452337,1
4452338,13
4452339,1
4452340,3
4452341,164
4452342,1
4452343,1
4452344,1
4452346,1
4452347,190
4452348,1
4452349,262
4452350,1
4452351,1559
4452352,1
4452353,45
4452354,1
4452355,52
4452356,1
4452357,1
4452358,171
4452360,1
4452362,1
4452364,1
4452365,1
4452366,1
4452367,1
4452368,1
4452369,1
4452370,1
4452371,1
4452372,1
4452373,1
4452374,1
4452375,1
4452376,1
4452377,1
4452378,1
4452379,11
4452380,1
4452381,1
4452382,1
4452383,1
4452384,71
4452385,1
4452387,1
4452388,1
4452390,1
4452391,1
4452392,1
4452393,1
4452394,1
4452396,1
4452397,1
4452398,1
4452399,1
4452400,151
4452401,1
4452402,1
4452404,1
4452405,1
4452406,1
4452407,439
4452408,73
4452409,1
4452410,1
4452411,1
4452412,1
4452413,2532
4452414,1
4452415,1
4452416,43
4452417,2006
4452418,1
4452419,1
4452420,11
4452421,674
4452422,1
4452423,520
4452424,1
4452425,1
4452426,1
4452427,1
4452428,1
4452429,1
4452430,81
4452432,1
4452433,3
4452434,225
4452435,66
4452437,1
4452438,1
4452439,1
4452440,1
4452441,1
4452442,9
4452443,1
4452444,1
4452445,421
4452446,11
4452447,1
4452448,1
4452449,370
4452450,1
13589696,1
13589697,1
13589698,1
13589699,1
13589700,1
13589701,11
13589702,1
13589703,1
13589704,1
13589705,27
13589706,1
13589707,1
13589708,1
13589709,1
13589710,1
13589711,1
13589712,1
13589713,17
13589714,1
13589715,1
13589716,31
13589717,1
13589718,1
13589719,61
13589720,1
13589721,1
13589722,1
13589723,1
13589724,1
13589725,1
13589726,1
13589727,1
13589728,11
13589729,1
13589730,1
13589731,1
13589732,1
13589733,1
13589734,1
13589735,66
13589736,1
13589737,1
13589738,1
13589739,1
13589740,1
13589741,1
13589742,27
13589743,1
13589744,1
13589745,11
13589746,23
13589747,1
13589748,1
13589749,1
13589750,1
13589751,13
13589752,1
13589753,1
13589754,1
13589755,1
13589756,1
13589757,1
13589758,1
13589759,1
13589760,17
13589761,1
13589762,1
13589763,1
13589764,1
13589765,1
13589766,1
13589767,1
13589768,1
13589769,1
13589770,1
13589771,1
13589772,1
13589773,1
13589774,1
13589775,1
13589776,1
13589777,1
13589778,1
13589779,1
13589780,1
13589781,1
13589782,1
13589783,1
13589784,1
13589785,11
13589786,1
13589787,1
13589788,1
13589789,1
13589790,1
13589791,1
13589792,1
13589793,1
13589794,1
13589795,1
13589796,1
13589797,21
13589798,1
13589799,1
13589800,1
13589801,11
13589802,121
13589803,1
13589804,1
13589805,1
13589806,1
13589807,1
13589808,1
13589809,1
13589810,37
13589811,11
13589812,1
13589813,1
13589814,1
13589815,1
13589817,1
13589818,1
13589819,1
13589820,31
13589821,1
13589822,1
13589823,1
13589824,27
13589825,1
13589826,1
13589827,1
13589828,1
13589829,1
13589830,1
13589831,1
13589832,11
13589833,11
13589834,1
13589835,1
13589836,1
13589837,1
13589838,1
13589839,1
13589840,1
13589841,1
13589842,1
13589843,1
13589844,1
13589845,1
13589846,1
13589847,1
13589848,1
13589849,1
13589850,1
13589851,1
13589852,1
13589853,1
13589854,1
13589855,31
13589856,1
13589857,1
13589858,39
13589859,1
13589860,1
13589861,1
13589862,1
13589863,1
13589864,1
13589865,1
13589866,1
13589867,1
13589868,1
13589869,1
13589870,1
13589871,1
13589872,1
13589873,1
13589874,1
13589875,1
13589876,1
13589877,3
13589878,81
13589879,1
13589880,1
13589881,1
13589882,36
13589883,1
13589884,1
13589885,1
13589886,1
13589887,1
13589888,21
13589889,1
13589890,1
13589891,1
13589892,1
13589893,5
13589894,1
13589895,11
13589896,1
13589897,1
13589898,1
13589899,1
13589900,1
13589901,1
13589902,1
13589903,1
13589904,1
13589905,5
13589906,1
13589907,1
13589908,1
13589909,1
13589910,1
13589911,1
13589912,1
13589913,1
13589914,1
13589915,1
13589916,1
13589917,1
13589918,11
13589919,1
13589920,1
13589921,1
13589922,1
13589923,1
13589924,1
13589925,1
13589926,1
13589927,1
13589928,1
13589929,1
13589930,1
13589931,1
13589932,1
13589933,1
13589934,1
13589935,1
13589936,1
13589937,1
13589938,1
13589939,1
13589940,1
13589941,1
13589942,1
13589943,1
13589944,1
13589945,1
13589946,1
13589947,1
13589948,1
13589949,1
13589950,11
13589951,11
13589952,1
13589953,1
13589954,1
13589955,1
13589956,1
13589957,3
13589958,1
13589959,1
13589960,1
13589961,1
13589962,1
13589963,1
13589964,1
13589965,1
13589966,1
13589967,1
13589969,1
13589970,1
13589971,1
13589972,1
13589973,1
13589974,1
13589975,1
13589976,1
13589977,1
13589978,1
13589979,1
13589980,1
13589981,1
13589982,1
13589983,1
13589984,1
13589985,1
13589986,1
13589987,1
13589988,1
13589989,1
13589990,1
13589991,1
13589992,19
13589993,1
13589994,1
13589995,1
13589996,1
13589997,1
13589998,1
13589999,1
13590000,1
13590001,1
13590002,1
13590003,1
13590004,1
13590005,1
13590006,1
13590007,1
13590008,1
13590009,1
13590010,1
13590011,1
13590012,1
13590013,1
13590014,1
13590015,1
13590016,1
13590017,1
13590018,1
13590019,1
13590020,21
13590021,1
13590022,1
13590023,1
13590024,1
13590025,1
13590026,1
13590027,11
13590028,1
13590029,1
13590030,1
13590031,1
13590032,1
13590033,11
13590034,3
13590035,1
13590036,21
13590037,1
13590038,1
13590039,1
13590040,1
13590041,1
13590042,1
13590043,1
13590044,1
13590045,1
13590046,1
13590047,1
13590048,1
13590049,1
13590050,1
13590051,1
13590052,11
13590053,1
13590054,1
13590055,1
13590056,1
13590057,1
13590058,95
13590060,1
13590061,1
13590062,1
13590063,3
13590064,1
13590065,1
13590066,1
13590067,1
13590068,1
13590069,1
13590070,1
13590071,1
13590072,1
13590073,1
13590074,3
13590075,1
13590076,1
13590077,1
13590078,1
13590079,1
13590080,1
13590081,1
13590082,1
13590083,1
13590084,1
13590085,1
13590086,1
13590087,1
13590088,1
13590089,1282
13590090,1
13590091,1
13590092,1
13590093,1
13590094,23
13590095,1
13590096,216
13590097,1
13590098,1
13590099,1
13590100,1
13590101,1
13590102,1
13590103,1
13590104,26
13590105,1
13590106,1
13590107,1
13590108,1
13590109,1
13590110,1
13590111,1
13590112,1
13590113,1
13590114,1
13590115,1
13590116,1
13590117,1
13590118,1
13590119,1
13590120,1
13590121,1
13590122,1
13590123,1
13590124,1
13590125,1
13590126,1
13590127,1
13590128,1
13590129,31
13590130,1
13590131,1
13590132,1
13590133,1
13590134,1
13590135,1
13590136,1
13590137,1
13590138,1
13590139,1
13590140,21
13590141,1
13590142,1
13590143,1
13590144,1
13590145,1
13590146,1
13590147,1
13590148,1
13590149,51
13590150,1
13590151,11
13590152,1
13590153,1
13590154,35
13590155,1
13590156,1
13590157,1
13590158,1
13590159,1
13590160,11
13590161,11
13590162,1
13590163,1
13590164,1
13590165,1
13590166,1
13590167,1
13590168,1
13590169,1
13590170,109
13590171,1
13590172,1
13590173,1
13590174,1
13590175,11
13590176,11
13590177,1
13590178,37
13590179,1
13590180,1
13590181,1
13590182,1
13590183,1
13590184,1
13590185,1
13590186,299
13590188,21
13590189,1
13590190,1
13590191,1
13590192,1
13590193,1
13590194,1
13590195,1
13590196,1
13590197,1
13590198,1
13590199,1
13590200,1
13590201,1
13590202,1
13590203,1
13590204,11
13590205,1
13590206,1
13590207,1
13590208,1
13590209,3
13590210,19
13590211,1
13590212,1
13590213,1
13590214,1
13590215,1
13590216,1
13590217,78
13590218,1
13590219,1
13590220,1
13590221,1
13590222,1
13590223,1
13590224,1
13590225,11
13590226,1
13590227,1
13590228,1
13590229,1
13590230,1
13590231,1
13590232,1
13590233,1
13590234,1
13590235,1
13590236,1
13590237,11
13590238,73
13590239,1
13590240,1
13590241,1
13590242,1
13590243,1
13590244,1
13590245,1
13590246,1
13590247,1
13590248,1
13590249,1
13590250,1
13590251,1
13590252,1
13590253,1
13590254,1
13590255,1
13590256,1
13590257,1
13590258,1
13590259,1
13590260,161
13590261,1
13590262,1
13590263,331
13590264,1
13590265,1
13590266,1
13590267,1
13590268,1
13590269,1
13590270,1
13590271,1
13590272,1
13590273,35
13590274,1
13590275,1
13590276,1
13590277,1
13590278,1
13590279,23
13590280,1
13590281,1
13590282,53
13590283,1
13590284,1
13590285,1
13590286,31
13590287,1
13590288,1
13590289,1
13590290,1
13590291,1
13590292,1
13590293,1
13590294,1
13590295,1
13590296,1
13590297,1
13590298,1
13590299,1
13590300,1
13590301,1
13590302,1
13590303,1
13590304,11
13590305,1
13590306,1
13590307,1
13590308,1
13590309,1
13590310,1
13590311,1
